gender,samerace,age,mn_sat,tuition,imprace,imprelig,income,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,shar2_1,attr3_1,sinc3_1,intel3_1,fun3_1,attr5_1,sinc5_1,intel5_1,fun5_1,match_es,lats,lons,int_corr,field_cd_1.0,field_cd_10.0,field_cd_11.0,field_cd_12.0,field_cd_13.0,field_cd_14.0,field_cd_15.0,field_cd_16.0,field_cd_17.0,field_cd_18.0,field_cd_2.0,field_cd_3.0,field_cd_4.0,field_cd_5.0,field_cd_6.0,field_cd_7.0,field_cd_8.0,field_cd_9.0,field_cd_nan,race_1.0,race_2.0,race_3.0,race_4.0,race_6.0,race_nan,race_5.0,goal_1.0,goal_2.0,goal_3.0,goal_4.0,goal_5.0,goal_6.0,goal_nan,date_1.0,date_2.0,date_3.0,date_4.0,date_5.0,date_6.0,date_7.0,date_nan,go_out_1.0,go_out_2.0,go_out_3.0,go_out_4.0,go_out_5.0,go_out_6.0,go_out_7.0,go_out_nan,career_c_1.0,career_c_10.0,career_c_11.0,career_c_12.0,career_c_13.0,career_c_14.0,career_c_15.0,career_c_16.0,career_c_17.0,career_c_2.0,career_c_3.0,career_c_4.0,career_c_5.0,career_c_6.0,career_c_7.0,career_c_8.0,career_c_9.0,career_c_nan,gender_o,age_o,mn_sat_o,tuition_o,imprace_o,imprelig_o,income_o,sports_o,tvsports_o,exercise_o,dining_o,museums_o,art_o,hiking_o,gaming_o,clubbing_o,reading_o,tv_o,theater_o,movies_o,concerts_o,music_o,shopping_o,yoga_o,exphappy_o,expnum_o,attr1_1_o,sinc1_1_o,intel1_1_o,fun1_1_o,shar1_1_o,attr4_1_o,sinc4_1_o,intel4_1_o,fun4_1_o,shar4_1_o,attr2_1_o,sinc2_1_o,intel2_1_o,fun2_1_o,shar2_1_o,attr3_1_o,sinc3_1_o,intel3_1_o,fun3_1_o,attr5_1_o,sinc5_1_o,intel5_1_o,fun5_1_o,match_es_o,lats_o,lons_o,field_cd_1.0_o,field_cd_10.0_o,field_cd_11.0_o,field_cd_12.0_o,field_cd_13.0_o,field_cd_14.0_o,field_cd_15.0_o,field_cd_16.0_o,field_cd_17.0_o,field_cd_18.0_o,field_cd_2.0_o,field_cd_3.0_o,field_cd_4.0_o,field_cd_5.0_o,field_cd_6.0_o,field_cd_7.0_o,field_cd_8.0_o,field_cd_9.0_o,field_cd_nan_o,race_1.0_o,race_2.0_o,race_3.0_o,race_4.0_o,race_6.0_o,race_nan_o,race_5.0_o,goal_1.0_o,goal_2.0_o,goal_3.0_o,goal_4.0_o,goal_5.0_o,goal_6.0_o,goal_nan_o,date_1.0_o,date_2.0_o,date_3.0_o,date_4.0_o,date_5.0_o,date_6.0_o,date_7.0_o,date_nan_o,go_out_1.0_o,go_out_2.0_o,go_out_3.0_o,go_out_4.0_o,go_out_5.0_o,go_out_6.0_o,go_out_7.0_o,go_out_nan_o,career_c_1.0_o,career_c_10.0_o,career_c_11.0_o,career_c_12.0_o,career_c_13.0_o,career_c_14.0_o,career_c_15.0_o,career_c_16.0_o,career_c_17.0_o,career_c_2.0_o,career_c_3.0_o,career_c_4.0_o,career_c_5.0_o,career_c_6.0_o,career_c_7.0_o,career_c_8.0_o,career_c_9.0_o,career_c_nan_o,partnerDistance,match
1,0,27.0,1400.0,26019.0,9.0,7.0,46138.0,9.0,10.0,8.0,9.0,9.0,9.0,7.0,4.0,2.0,9.0,6.0,8.0,6.0,7.0,7.0,4.0,2.0,5.0,8.251381215469614,17.0,8.0,8.0,11.0,8.0,22.0,8.0,5.0,11.0,8.0,18.0,6.0,9.0,6.0,9.0,7.0,8.0,9.0,8.0,7.0,8.0,8.0,8.0,3.0,57.71675127777778,26.76224406111111,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,21.0,1157.0,15260.0,3.0,3.0,41778.0,3.0,5.0,1.0,10.0,10.0,10.0,2.0,1.0,9.0,10.0,7.0,10.0,7.0,7.0,7.0,10.0,5.0,5.0,8.357390700902151,8.0,14.0,8.0,8.0,8.0,14.0,8.0,8.0,8.0,8.0,15.0,9.0,9.0,9.0,9.0,6.0,10.0,10.0,10.0,5.0,8.0,8.0,8.0,3.0,33.74984714044206,-118.00895681547192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5794.296401210164,0
1,0,28.0,1300.8602409638554,21252.001402032947,2.0,1.0,44931.88022202746,2.0,1.0,8.0,8.0,8.0,8.0,5.0,3.0,1.0,9.0,8.0,7.0,8.0,6.0,8.0,4.0,5.0,6.0,8.251381215469614,10.0,13.0,11.0,11.0,7.0,11.0,10.0,10.0,12.0,10.0,11.0,9.0,9.0,11.0,8.0,7.0,8.0,9.0,6.0,6.9311224489795915,7.908673469387755,8.269132653061224,7.4145408163265305,4.035893878966534,22.3511148,78.6677428,-0.27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,24.0,1299.2247324613554,21202.225347222222,1.0,4.0,50745.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,14.0,7.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,7.0,8.357390700902151,9.0,9.0,13.0,13.0,6.0,11.0,10.0,8.0,10.0,8.0,12.0,8.0,11.0,12.0,9.0,9.0,9.0,10.0,9.0,6.933180311145116,7.912522315735782,8.286661565927059,7.444529456771232,4.018434782608695,32.99588978260515,-117.25905585328704,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8471.123250412074,0
0,0,29.0,1310.0,33585.0,8.0,7.0,15863.0,5.0,8.0,4.0,2.0,2.0,2.0,8.0,6.0,2.0,2.0,2.0,3.0,7.0,3.0,3.0,2.0,2.0,4.0,8.251381215469614,22.0,5.0,16.0,5.0,6.749204906860518,11.0,16.0,16.0,5.0,7.548624564122433,31.0,3.0,6.0,6.0,6.0,9.0,6.0,8.0,8.0,9.0,5.0,8.0,8.0,2.0,40.79199669676695,-73.94451739568927,0.12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,26.0,1242.0,10704.0,8.0,3.0,46272.0,7.0,8.0,6.0,8.0,6.0,4.0,4.0,8.0,6.0,9.0,7.0,6.0,8.0,6.0,7.0,5.0,2.0,6.0,8.357390700902151,14.0,11.0,11.0,11.0,5.0,14.0,11.0,11.0,11.0,5.0,11.0,11.0,11.0,11.0,6.0,7.0,9.0,8.0,7.0,7.0,9.0,7.0,8.0,2.0,37.5585597109375,-121.9988499578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2551.36772310482,0
1,1,30.0,1300.8602409638554,21252.001402032947,1.0,1.0,44931.88022202746,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,6.0,8.251381215469614,13.0,10.0,10.0,10.0,8.0,17.0,6.0,6.0,17.0,6.0,14.0,11.0,5.0,14.0,3.0,7.0,9.0,8.0,8.0,7.0,9.0,9.0,9.0,2.0,45.4641943,9.1896346,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,23.0,1299.2247324613554,26892.0,1.0,1.0,50572.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,2.0,8.357390700902151,10.0,10.0,10.0,10.0,8.0,28.0,0.0,6.0,11.0,6.0,49.0,0.0,0.0,5.0,0.0,6.0,8.0,6.0,7.0,6.0,9.0,4.0,6.0,2.0,26.84238306394177,-80.13284492989922,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4890.159663566086,0
1,1,24.0,1450.0,26908.0,5.0,1.0,44931.88022202746,6.0,4.0,4.0,5.0,7.0,8.0,8.0,9.0,6.0,7.0,4.0,9.0,9.0,9.0,9.0,6.0,3.0,7.0,8.251381215469614,11.0,8.0,11.0,11.0,5.0,16.0,5.0,5.0,11.0,11.0,11.0,16.0,5.0,11.0,5.0,5.0,7.0,5.0,6.0,5.0,7.0,4.0,5.0,2.0,16.795092766666667,96.1709662,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,23.0,1200.0,14915.0,2.0,1.0,35627.0,4.0,2.0,5.0,8.0,6.0,7.0,5.0,5.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,9.0,4.0,2.0,8.357390700902151,11.0,13.0,13.0,16.0,3.0,16.0,11.0,8.0,11.0,5.0,19.0,5.0,5.0,16.0,5.0,6.0,9.0,8.0,8.0,7.0,8.0,7.0,7.0,2.0,33.36427001339862,-117.21991949846348,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8330.979516195323,0
0,1,23.0,1300.8602409638554,21252.001402032947,1.0,1.0,37754.0,1.0,1.0,6.0,7.0,6.0,7.0,7.0,5.0,7.0,7.0,7.0,9.0,7.0,8.0,7.0,1.0,8.0,1.0,4.0,11.0,11.0,11.0,11.0,5.0,16.410196987253766,7.66203167246041,8.5162224797219,10.301081498648127,7.548624564122433,16.0,5.0,8.0,16.0,5.0,7.0,8.0,7.0,9.0,6.9311224489795915,7.908673469387755,8.269132653061224,7.4145408163265305,4.0,29.678728936261493,-95.4727792276813,-0.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,23.0,1299.2247324613554,21202.225347222222,1.0,1.0,56580.0,10.0,6.0,8.0,8.0,3.0,3.0,10.0,8.0,8.0,6.0,7.0,3.0,10.0,6.0,8.0,6.0,1.0,8.0,30.0,16.0,3.0,8.0,22.0,3.0,16.5126374686475,7.657341308122708,8.471734516689176,10.361952537140652,7.5588235294117645,11.0,8.0,11.0,11.0,11.0,9.0,9.0,9.0,9.0,6.933180311145116,7.912522315735782,8.286661565927059,7.444529456771232,4.018434782608695,54.8667603,23.9520397,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5585.092195729621,1
1,1,29.0,1300.8602409638554,12900.0,1.0,1.0,48785.0,9.0,2.0,9.0,9.0,9.0,9.0,7.0,3.0,5.0,9.0,1.0,6.0,7.0,8.0,10.0,3.0,8.0,7.0,8.251381215469614,14.0,6.0,11.0,11.0,9.0,24.0,3.0,6.0,15.0,3.0,9.0,9.0,14.0,11.0,0.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,10.0,4.035893878966534,41.89498408063128,-87.62262596183645,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,38.0,1309.0,15162.0,4.0,6.0,31809.0,4.0,4.0,6.0,7.0,8.0,8.0,7.0,2.0,2.0,6.0,7.0,7.0,9.0,6.0,6.0,3.0,5.0,5.0,8.357390700902151,9.0,9.0,11.0,9.0,11.0,12.0,9.0,9.0,12.0,9.0,29.0,3.0,3.0,17.0,6.0,6.0,9.0,8.0,6.0,5.0,8.0,8.0,5.0,1.0,38.68205680526316,-121.78828236842104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1802.2838475327724,0
0,0,26.0,1188.0,11311.0,5.0,2.0,44931.88022202746,2.0,1.0,3.0,10.0,10.0,7.0,6.0,5.0,10.0,8.0,4.0,10.0,8.0,6.0,8.0,4.0,10.0,6.0,8.251381215469614,6.0,6.0,17.0,11.0,8.0,26.0,3.0,5.0,11.0,3.0,28.0,6.0,6.0,6.0,6.0,3.0,6.0,7.0,9.0,3.0,6.0,8.0,9.0,2.0,40.0757384,-74.4041622,-0.28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,30.0,1299.2247324613554,21202.225347222222,3.0,4.0,44991.57142857143,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,8.357390700902151,19.0,6.0,11.0,14.0,3.0,26.0,0.0,11.0,16.0,0.0,17.0,6.0,6.0,17.0,6.0,9.0,8.0,8.0,10.0,8.0,7.0,7.0,10.0,8.0,44.3956845,8.969119210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4083.594914761995,0
1,1,39.0,1300.8602409638554,21252.001402032947,1.0,1.0,51725.0,8.0,8.0,8.0,7.0,3.0,3.0,5.0,1.0,7.0,7.0,3.0,7.0,8.0,6.0,8.0,2.0,7.0,5.0,6.0,22.0,11.0,8.0,11.0,3.0,16.410196987253766,7.66203167246041,8.5162224797219,10.301081498648127,7.548624564122433,17.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.9311224489795915,7.908673469387755,8.269132653061224,7.4145408163265305,6.0,39.24153956032225,-84.37366640745216,0.22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,28.0,1299.2247324613554,21202.225347222222,6.0,9.0,28317.0,6.0,2.0,7.0,9.0,9.0,7.0,7.0,1.0,7.0,7.0,7.0,9.0,9.0,7.0,7.0,7.0,4.0,5.0,7.0,6.0,6.0,11.0,11.0,11.0,16.5126374686475,7.657341308122708,8.471734516689176,10.361952537140652,7.5588235294117645,23.0,3.0,9.0,11.0,6.0,8.0,7.0,7.0,8.0,6.933180311145116,7.912522315735782,8.286661565927059,7.444529456771232,2.0,49.47524135357143,1.3038730892857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4059.2184009664525,0
0,0,33.0,1300.8602409638554,14388.0,1.0,2.0,33906.0,3.0,4.0,4.0,10.0,8.0,8.0,6.0,1.0,8.0,9.0,3.0,10.0,10.0,7.0,9.0,7.0,8.0,4.0,8.251381215469614,11.0,11.0,11.0,6.0,11.0,17.0,11.0,6.0,11.0,6.0,17.0,11.0,6.0,11.0,6.0,8.0,8.0,9.0,7.0,9.0,8.0,8.0,7.0,5.0,37.336171919117646,127.05567878235294,-0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,29.0,1299.2247324613554,13046.0,1.0,1.0,44991.57142857143,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,6.0,8.357390700902151,14.0,11.0,8.0,14.0,3.0,6.0,14.0,6.0,11.0,14.0,14.0,11.0,6.0,11.0,8.0,6.0,8.0,10.0,7.0,7.0,10.0,10.0,8.0,1.0,36.638392,127.6961188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,59.780165523867154,0
1,0,30.0,1300.8602409638554,21252.001402032947,1.0,1.0,44931.88022202746,7.0,3.0,3.0,9.0,9.0,10.0,8.0,4.0,8.0,8.0,1.0,5.0,7.0,9.0,10.0,5.0,5.0,8.0,8.251381215469614,35.0,12.0,18.0,24.0,12.0,35.0,12.0,12.0,24.0,18.0,24.0,24.0,24.0,18.0,12.0,8.0,2.0,9.0,9.0,8.0,7.0,7.0,8.0,5.0,48.838180588188976,2.483872249606299,0.1947565429093113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,26.322663445568473,1299.2247324613554,21202.225347222222,3.8579613992762365,3.6827503015681544,44991.57142857143,6.4363691194209895,4.590168878166466,6.263118214716526,7.791164053075995,6.9948733413751505,6.725723763570567,5.732810615199035,3.8903799758745476,5.759499396863691,7.694209891435465,5.333082026537998,6.785283474065139,7.922798552472859,6.838811821471652,7.863841978287093,5.646109770808203,4.348009650180941,5.546402660217654,8.357390700902151,12.735826296743063,9.865048250904705,11.42506031363088,9.921787709497206,6.731899424416843,16.5126374686475,7.657341308122708,8.471734516689176,10.361952537140652,7.5588235294117645,17.26869722557298,7.673552472858866,8.32192400482509,10.579613992762365,6.849614978106598,7.08866696928431,8.30004539264639,8.417007111514602,7.727946739294901,6.933180311145116,7.912522315735782,8.286661565927059,7.444529456771232,5.0,46.3144754,11.0480288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,435.2846153264605,0
1,0,28.0,1300.8602409638554,21252.001402032947,7.0,1.0,30146.0,8.0,5.0,7.0,7.0,1.0,1.0,5.0,3.0,3.0,8.0,5.0,1.0,5.0,2.0,6.0,1.0,1.0,3.0,8.251381215469614,13.0,10.0,13.0,10.0,7.0,14.0,6.0,6.0,14.0,1.0,9.0,12.0,9.0,11.0,7.0,8.0,7.0,10.0,5.0,6.9311224489795915,7.908673469387755,8.269132653061224,7.4145408163265305,6.0,40.768746646318206,-73.82292145082182,0.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,31.0,1299.2247324613554,21202.225347222222,2.0,2.0,44991.57142857143,5.0,5.0,5.0,9.0,7.0,7.0,7.0,7.0,9.0,9.0,5.0,7.0,7.0,7.0,9.0,5.0,7.0,6.0,8.357390700902151,9.0,10.0,12.0,11.0,7.0,12.0,10.0,11.0,14.0,12.0,11.0,10.0,11.0,12.0,7.0,8.0,8.0,8.0,8.0,6.933180311145116,7.912522315735782,8.286661565927059,7.444529456771232,4.0,4.6125522,13.1535811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5852.371797310085,0
1,0,22.0,1300.8602409638554,21252.001402032947,3.0,2.0,44931.88022202746,9.0,9.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,4.0,7.0,16.0,23.0,5.0,6.0,7.0,11.0,16.410196987253766,7.66203167246041,8.5162224797219,10.301081498648127,7.548624564122433,11.0,6.0,6.0,17.0,11.0,8.0,8.0,9.0,8.0,6.9311224489795915,7.908673469387755,8.269132653061224,7.4145408163265305,6.0,41.769265,123.44860605,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,30.0,1299.2247324613554,21202.225347222222,3.0,5.0,25589.0,2.0,3.0,4.0,9.0,8.0,6.0,8.0,4.0,7.0,8.0,4.0,6.0,7.0,5.0,8.0,5.0,3.0,4.0,4.0,11.0,14.0,9.0,9.0,6.0,16.5126374686475,7.657341308122708,8.471734516689176,10.361952537140652,7.5588235294117645,14.0,8.0,8.0,14.0,6.0,7.0,9.0,8.0,9.0,6.933180311145116,7.912522315735782,8.286661565927059,7.444529456771232,3.0,33.43039299490969,-111.8473969499179,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6168.485686885937,0
